Gender,Match,Age,StudyField,Race,ImpRace,ImpRelig,From,Income,Goal,FreqDate,FreqGoOut,CareerField,Sports,Exercise,Dining,Art,Gaming,Clubbing,Reading,Tv,Movies,Concerts,Music,Shopping,Yoga,ExpectHappy,ExpectNum,DesireAttr,DesireSinc,DesireIntel,DesireFun,DesireAmb,DesireShar,YourAttr,YourSinc,YourIntel,YourFun,YourAmb
Male,1,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,Film,Caucasian,1.0,1.0,New Jersey,,GetDate,TwiceAMonth,TwiceAWeek,CreativeArts/Entertainment,8.0,7.0,9.0,9.0,4.0,2.0,9.0,5.0,10.0,9.0,9.0,7.0,7.0,5.0,,30.0,15.0,15.0,15.0,15.0,10.0,7.0,9.0,7.0,8.0,8.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,1,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,1,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,1,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,1,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,1,24.0,PoliticalScience,Latino,1.0,1.0,NYC,,MeetNewPeople,AlmostNever,SeveralAWeek,InternationalAffairs,7.0,9.0,8.0,8.0,5.0,1.0,6.0,2.0,8.0,6.0,10.0,2.0,1.0,6.0,,20.0,10.0,20.0,20.0,10.0,20.0,8.0,7.0,8.0,10.0,9.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,1,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,1,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,1,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,1,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,1,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,23.0,Engineering,Caucasian,5.0,5.0,france,,MeetNewPeople,SeveralAYear,OnceAWeek,Academic/Research,10.0,1.0,4.0,8.0,2.0,8.0,7.0,2.0,8.0,10.0,10.0,5.0,2.0,7.0,,20.0,15.0,20.0,20.0,10.0,15.0,7.0,9.0,9.0,8.0,8.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,1,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,1,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,1,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,27.0,Business/Economics/Finance,Caucasian,8.0,8.0,"Austin, TX","55,080.00",FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,10.0,5.0,8.0,1.0,10.0,1.0,8.0,2.0,4.0,4.0,5.0,1.0,1.0,5.0,,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,6.0,10.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,1,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
Male,0,34.0,Business/Economics/Finance,Caucasian,8.0,2.0,Washington DC,"80,006.00",GetDate,TwiceAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,6.0,7.0,6.0,3.0,1.0,8.0,1.0,6.0,7.0,10.0,8.0,3.0,3.0,,35.0,15.0,15.0,25.0,10.0,0.0,8.0,6.0,7.0,9.0,5.0
